NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    4    10    1.32  -12.89  -96.47   73.37  -12.58 -101.46   73.41
    4    10    1.16  -12.58 -101.46   73.41  -11.87 -106.38   73.96
    4    11    0.98  -11.87 -106.38   73.96  -10.74 -111.25   74.11
    4    11    0.98  -10.74 -111.25   74.11   -9.26 -116.02   73.94
    4    11    0.98   -9.26 -116.02   73.94   -7.53 -120.68   73.39
    4    11    0.98   -7.53 -120.68   73.39   -6.26 -125.52   73.46
    4    11    0.98   -6.26 -125.52   73.46   -4.35 -130.14   73.57
    4    12    0.98   -4.35 -130.14   73.57   -2.14 -134.57   74.28
    4    12    0.98   -2.14 -134.57   74.28   -0.26 -139.19   74.62
    4    12    0.98   -0.26 -139.19   74.62    1.09 -144.00   74.66
    4    12    0.98    1.09 -144.00   74.66    2.35 -148.82   75.07
    4    12    0.98    2.35 -148.82   75.07    3.73 -153.62   75.24
    4    12    0.98    3.73 -153.62   75.24    5.72 -158.20   75.61
    4    13    0.98    5.72 -158.20   75.61    7.16 -162.93   76.33
    4    13    0.98    7.16 -162.93   76.33    8.07 -167.84   76.67
    4    13    0.98    8.07 -167.84   76.67    8.88 -172.67   77.65
    4    13    0.98    8.88 -172.67   77.65   10.04 -177.39   78.84
    4    13    0.98   10.04 -177.39   78.84   10.67 -182.06   80.49
    4    14    0.98   10.67 -182.06   80.49   11.45 -186.47   82.73
    4    14    0.98   11.45 -186.47   82.73   12.19 -190.75   85.21
    4    14    0.98   12.19 -190.75   85.21   13.38 -194.97   87.61
    4    14    0.98   13.38 -194.97   87.61   13.94 -199.12   90.34
    4    14    0.98   13.94 -199.12   90.34   13.99 -203.27   93.13
    4    14    0.98   13.99 -203.27   93.13   14.41 -207.59   95.60
    5     8    1.23  -11.18   -5.47   73.18  -16.12   -6.16   73.50
    5     8    1.23  -16.12   -6.16   73.50  -21.05   -6.51   74.24
    5     8    1.23  -21.05   -6.51   74.24  -25.86   -6.40   75.62
    5     8    1.23  -25.86   -6.40   75.62  -30.50   -6.43   77.46
    5     8    1.23  -30.50   -6.43   77.46  -34.90   -5.94   79.80
    5     9    1.23  -34.90   -5.94   79.80  -39.34   -4.84   81.80
    5     9    1.23  -39.34   -4.84   81.80  -43.52   -3.44   84.17
    5     9    1.23  -43.52   -3.44   84.17  -47.74   -1.57   86.09
    5     9    1.23  -47.74   -1.57   86.09  -52.04    0.19   87.94
    5     9    1.23  -52.04    0.19   87.94  -56.61    1.66   89.33
    5     9    1.23  -56.61    1.66   89.33  -60.93    3.31   91.24
    5    10    1.23  -60.93    3.31   91.24  -65.24    4.41   93.51
    5    10    1.04  -65.24    4.41   93.51  -69.67    5.59   95.52
    5    10    1.04  -69.67    5.59   95.52  -74.35    6.37   97.09
    5    10    1.04  -74.35    6.37   97.09  -79.06    7.04   98.62
    5    10    1.04  -79.06    7.04   98.62  -83.66    8.06  100.30
    5    10    1.04  -83.66    8.06  100.30  -88.24    9.62  101.57
